text,score
不拘泥,0.386978267
不放棄,0
不放棄,0
不放過,0.3760848
不易,-0.4040193
不易突破,-0.327255075
不易瞭解,-0.045600425
不易彎曲,-0.176004825
不明,-0.0858627
不明,0
不明了,-0.1413162
不明不白,-0.0818466
不明白,-0.1111828
不明原因,-0.04293135
不明確,-0.3072418
不服,-0.0535614
不服氣,-0.0240172
不服從,-0.0634532
不果,-0.2804674
不注重,-0.043498667
不注意,-0.0233164
不法,-0.2804674
不法分子,-0.379113175
不法行為,-0.045198475
不法行徑,-0.06164705
不法活動,-0.09432765
不法情事,-0.05249545
不治,-0.2974138
不爭,0.55785315
不爭的事實,0.01963136
不直截了當,-0.15920378
不知,-0.0412733
不知不覺,-0.06228585
不知去向,-0.194828225
不知好歹,-0.15070645
不知所云,-0.02063665
不知所措,-0.04563665
不知為何,-0.116688075
不知恩,-0.172484467
不知羞恥,-0.2206219
不知道,-0.132467733
不知檢點,-0.03512735
不肯,-0.2054674
不肯投誠,-0.0380469
不肯坦承,-0.02446975
不肯定,-0.0478084
不肯接受,-0.1197715
不肯越過障礙物,-0.167731886
不肯讓步,-0.07646045
不表示,-0.2203116
不近,-0.2989395
不近人情,-0.02251035
不近情理,-0.19596755
不長,-0.0535614
不長果實,-0.188788025
不長眼睛,-0.0989916
不長進,-0.194120667
不信,-2.90E-04
不信任,-0.070096367
不信任案,-0.027572275
不信實,-0.2538983
不便,-0.2043558
不便之處,-0.105838675
不便透露,-0.14345865
不保,-0.187869
不保留,-0.0260852
不保障,-0.158579333
不保證,-0.121871933
不厚道,-0.039309733
不客氣,-0.186585467
不建,-0.2804674
不很樂觀,-0.1055927
不恰當,-0.003338767
不恰當地,-0.06666545
不挑釁,-0.403644933
不是,-0.7609348
不是人,-0.218254533
不是很好,-0.0311094
不是很高,-0.0156024
不是軟腳蝦,0.22521156
不是這麼回事,-0.195294567
不是最好,-0.0774086
不是滋味,-0.07289745
不是辦法,-0.16270315
不流行,-0.174910967
不流動,-0.382351367
不活潑,-0.053071267
不為,-0.29757025
不為人喜,-0.102757675
不為接受,-0.165822925
不牴觸,0.2703116
不甚,-0.3304674
不甚了解,-0.01942735
不甚積極,-0.1707617
不畏,-0.3329679
不省,-0.2804674
不省人事,-0.06639905
不相同,-0.0241274
不相來往,-0.08738815
不相宜,-0.067582733
不相信,-0.122921667
不相容,-0.0582559
不相配合,-0.12511185
不看好,-0.008145867
不美,-0.0945326
不美滿,-0.2393076
不耐,-0.187869
不耐煩,-0.391912667
不致,-0.0532874
不致,0
不要,-0.3687077
不要命,-0.133464067
不要臉,-0.127943567
不計,0
不負,0.3682749
不負責,-0.298533667
不負責任,-0.171182975
不迫,0.6804674
不重要,-0.003209033
不重要之人,-0.04315966
不重視,-0.2457905
不限,0.5054674
不陌生,0.186626133
不值,-0.2544154
不值一評,-0.1542081
不值得,-0.056812133
不值錢,-0.118908933
不值錢的東西,-0.0484366
不修邊幅,-0.1402337
不倫不類,-0.3054674
不准,-0.2804674
不容,-0.09728865
不容忽視,0.2248372
不容抹殺,0.298644325
不容易,-0.0415588
不容推諉,0.088767325
不容許,-0.101807567
不容損耗,0.298644325
不屑,-0.3804674
不屑於,-0.112130933
不屑做,-0.3703116
不恥,-0.50305215
不悔,0.2566564
不悅,-0.1304674
不悅之色,-0.068894475
不悅耳,-0.0836042
不振,-0.2804674
不料,-0.3304674
不核准,-0.186978267
不涉及,-0.232626333
不留心,-0.090805867
不留神,-0.092103067
不真實,-0.283780033
不眠,-0.2974138
不純,-0.2054674
不純潔,-0.0796884
不能,-0.0609348
不能不,0.2406232
不能不知道,0.06729368
不能不解決,0.03203834
不能失信,-0.075145
不能再推卸,-0.06428536
不能安定,-0.34051145
不能吻合,-0.1722663
不能忘記,-0.04401445
不能決定,-0.222266375
不能兩全,-0.0659018
不能征服,-0.1482193
不能肯定,-0.1858563
不能信賴,-0.14607425
不能倖免,-0.057823075
不能容忍,-0.082451925
不能區別,-0.0216718
不能夠,-0.016937533
不能寄望,-0.11734865
不能得兼,-0.1545831
不能理解,-0.30637155
不能透露,-0.05651445
不能勝任,-0.187483575
不能想像,-0.0728221
不能解決,-0.205281625
不能解決問題,-0.076703017
不能解釋,-0.13137155
不能認同,-0.1493244
不能說沒有,-0.01122808
不能說明,-0.2402232
不能辨別,-0.0216718
不能壓制,-0.223785125
不能矯正,-0.19979685
不能醫治,-0.0262931
不能驅逐,-0.0902337
不衰,0.6304674
不記得,-0.027222533
不討喜,-0.1037484
不起,-0.2733534
不起作用,-0.133909275
不起眼,-0.2785168
不起訴,0.3822356
不配,-0.3094488
不配合,-0.0437008
不高,-0.0312048
不高興,-0.2338944
不停叫罵,-0.5744531
不健全,-0.081185667
不健康,-0.026995
不偏不倚,0.469160275
不偏不倚地,0.42665732
不務,-0.2544154
不務正業,-0.0602923
不動搖,0.506303133
不參加,-0.145287267
不問,-0.4748892
不堅固,-0.071645267
不堅定,-0.157271133
不夠,-0.6508126
不夠公平,-0.074763575
不夠好,-0.044853267
不夠格,-0.1677302
不夠深廣,-0.00548875
不將,-0.3304674
不張,0
不強,-0.4098357
不強迫,-0.506557133
不得,-0.0183324
不得人心,-0.1900934
不得力,-0.2219146
不得已,-0.027222533
不得不,0
不得不,0
不得不如此,-0.04361208
不得交保,-0.0508823
不得志,-0.1061108
不得要領,-0.088149175
不得超過,-0.06595485
不得養老,-0.0640626
不得檢查,-0.0099076
不從,-0.1817262
不情願,-0.062158467
不惜,0.3664998
不接受,-0.243028667
不推諉,0.273808933
不排除,0
不排除,0
不捨,-0.2804674
不清,-0.0477095
不清楚,-0.065139667
不淑,0
不爽,-0.2054674
不理,-0.0695326
不理想,-0.130429467
不理會,-0.173717667
不理解,-0.2084954
不祥,-0.2054674
不移,0
不符,-0.2804674
不符合,-0.063021733
不細密,-0.028539733
不習慣,-0.164942533
不莊重,-0.060866667
不被,-0.5554674
不被承認,-0.18840465
不規則,-0.153547933
不規則的事物,-0.0692312
不訝異,0.405235433
不許,-0.0804674
不設限,0.322965867
不這麼想,-0.1271779
不這麼認為,-0.08017602
不速之客,-0.0987069
不勞,-0.2566564
不勞而獲,-0.018908825
不勝,-0.0304674
不勝任,-0.0499781
不啻,0
不啻,0
不啻變天,-0.029395075
不喜歡,-0.363021733
不單單是,-0.2402337
不堪,-0.3804674
不堪一擊,-0.4172341
不堪負荷,-0.23413745
不堪設想,-0.1166686
不堪過往,-0.2660263
不堪撿視,-0.303926575
不報,-0.3218959
不尊重,-0.039133333
不尋常,-0.2044376
不就,-0.2974138
不就好了,0.110692
不就得了,0.0841657
不復,-0.3664998
不復之境地,-0.21993262
不復見,-0.1740435
不復舊觀,0.1869507
不惡,0.7804674
不愉快,-0.021449233
不愉快的事,-0.06392446
不提,-0.2943774
不敢,-0.4354764
不敢同,-0.1689936
不敢抱怨,-0.4302382
不敢保證,-0.14390845
不敢苟同,-0.1517452
不敢置信,-0.1026495
不普遍,-0.253644933
不景氣,-0.2086212
不智,-0.0151266
不智之舉,-0.0575633
不曾,-0.3304674
不曾失手,0.398154825
不測,-0.3304674
不無,0
不然,-0.2679309
不猶豫,0.286978267
不發,-0.3135312
不發達,-0.075687467
不結果,-0.336978267
不結果實,-0.062164975
不善,-0.05327785
不舒服,-0.002374267
不舒適,-0.0796884
不著,-0.188497
不費吹灰之力,0.151448817
不超過,0.3143622
不開放,-0.1835268
不雅觀,-0.124754
不順利,-0.191355133
不順眼,-0.105909133
不順當,-0.174011567
不順當地,-0.0663473
不須要,-0.122902567
不僅,-0.3304674
不僅是,0
不僅是,0
不僅疏忽,-0.2777337
不僅僅是,-0.1902337
不意,0
不意外,0.2406844
不意味,-0.049097267
不感到,-0.030047933
不想,-0.2043558
不想成為,-0.094701025
不想要,-0.038828167
不愛,-0.1070433
不慎,-0.2054674
不慌忙,0.536978267
不愧,0.4304674
不愧為,0.265046833
不搞,-0.6804674
不敬,-0.0445326
不新鮮,-0.026995
不會,-0.278847
不會再相信,-0.13017056
不會同意,-0.13100165
不會有好結果,-0.1120254
不會弄錯,0.49471175
不會改變,-0.03496305
不會受傷害,0.44939964
不會威脅,0.12893115
不會期待,-0.07595805
不會無限期拖延,-0.238183157
不會傷害,0.51971175
不會碰到,-0.0724199
不會影響,0.09471175
不會辭職,-0.1046812
不準,-0.2804674
不準備,-0.164942533
不照顧,-0.1836042
不當,0
不當,0
不當行為,-0.06753115
不當的責難,-0.1812977
不當處理,-0.14383515
不當獎勵,-0.097495925
不睦,-0.2804674
不禁,0.7054674
不禁止,0.646536667
不禁高昂,0.1613883
不禁想起,0.2611209
不經,-0.310223
不經心,-0.005141333
不經意說出,-0.00919796
不經濟,-0.173482
不置可否,-0.17842445
不義,-0.18435385
不虞,0
不解,-0.0872569
不解決,-0.073708833
不該,-0.3804674
不誠實,-0.267113367
不道德,-0.034737267
不違,0.6804674
不違法,0.4203116
不違背,0.653644933
不過,-1.0061424
不過,0
不像,-0.2804674
不像真實,-0.237835025
不像話,-0.153644933
不寧,-0.2446284
不實,-0.05067005
不實在,-0.084481367
不對,-0.55785315
不對勁,-0.2727413
不對等,-0.2727413
不對稱,-0.2768365
不對頭,-0.655235433
不對頭地,-0.55558795
不彰,-0.2804674
不滿,-0.0660386
不滿足,-0.164401767
不滿意,-0.102268133
不盡,-0.22503285
不盡合理,-0.274983575
不盡快,-0.0584056
不盡相同,-0.070812825
不稱心,-0.086710667
不稱心地,-8.72E-04
不端,-0.2446284
不管,-0.5948276
不管三七二十一,-0.143261314
不管怎樣,-0.1987069
不管怎樣地,-0.21029462
不算,-0.4304674
不精密,-0.0750061
不精確,-0.298013567
不與,-0.3304674
不認為,-0.100293367
不認罪,-0.388891467
不認識,-0.088891467
不說話,-0.123922467
不說實話,-0.097626875
不輕鬆,-0.184367767
不遜,-0.2989395
不需,-0.3304674
不需要,-0.122902567
不履行,-0.082196067
不樂,-0.018587
不樂於,-0.153905333
不樂意,-0.1586852
不潔,-0.0054674
不潔淨,-0.0296884
不熟悉,-0.103644933
不確,-0.0445326
不確定,-0.214475067
不確信,-0.249806667
不確實,-0.283780033
不衛生,-0.119959467
不談,-0.2544154
不課,-0.3804674
不調和,-0.181500467
不調降,0.218499533
不論,-0.5304674
不適,-0.0695326
不適用,-0.178235167
不適任,-0.116644767
不適合,-0.296355067
不適時,-0.0796884
不適格,-0.0955624
不適當,-0.229994567
不適應環境,-9.69E-04
不遭合,-0.003644933
不學無術,-0.036452275
不懈,0
不懈,0.3804674
不擇,-0.3304674
不擇手段,-0.173154825
不擔心,0
不擔心,0
不整齊,-0.055098167
不親切,-0.154238333
不諱,-0.4054674
不諱言,0.2322356
不輸,0.4054674
不輸於,0.1287976
不遵守,-0.1202146
不遵循,-0.2203116
不遺餘力,0.11588085
不錯,0.7304674
不應,-0.2974138
不應該,-0.2316092
不應構成,-0.03172345
不懂,-0.2054674
不懂人情世故,-0.1205024
不懂事,-0.073922467
不擬,-0.3304674
不檢,-0.3094488
不講信用,-0.098765075
不講話,-0.186978267
不講道理,-0.15475375
不賺錢,-0.136276933
不隱瞞,0.4703116
不斷,0
不斷,0
不斷下跌,-0.475449925
不斷引起苦惱,-0.27661785
不斷地找..的岔子,-0.229104267
不斷努力,0.051097075
不斷重復,0.161382425
不斷提高,0.039068825
不斷鼓吹,0.337423925
不斷遞增,0.221423125
不斷嘮叨,-0.287949925
不斷擴散,0.365075525
不斷騷擾,-0.475449925
不歸路,-0.2316092
不禮貌,-0.091912667
不謹慎,-0.115959667
不懷,-0.0832984
不懷好意,-0.2644143
不穩,-0.0304674
不穩固,-0.0788492
不穩定,-0.164475067
不識,-0.2804674
不識字,-0.2203116
不贊同,-0.067679067
不贊成,-0.186928867
不關,-0.1527493
不關心,-0.1101238
不關緊要之事,-0.0091234
不難,0.6822315
不難理解,0.0195105
不願,-0.1976369
不願支持,-0.0797611
不願透露,-0.1400992
不願意,-0.014535933
不嚴密,-0.114587333
不覺,-0.0832984
不懼,-0.6554674
不續聘,-0.2203116
不顧,-0.3254063
不顧一切,0
不顧一切,0
不顧一切地,-0.08477218
不顧事實,-0.075157425
不顧後果,-0.20020315
不歡而散,-0.06935
不歡迎,-0.096355067
不聽話,-0.192019267
不變,0.45879015
不顯著,-0.092331333
不體面,-0.1203116
不羈,-0.3804674
不讓,-0.3094488
中、輕殘,-0.189079425
中下,0
中子,0
中中,0
中分,0
中心支柱,0.13097005
中方有充分證據,0.080288957
中止,0
中止,0
中止談判,-0.1588902
中古,0
中式,0
中邪,-0.186056
中和,0.363944
中肯,0.063944
中指,-0.0970884
中毒,-0.486056
中挫,-0.186056
中級,0
中產,0
中軸,0
中黑,0
中傷,-0.511056
中傷性,-0.3266916
中傷者,-0.337329933
中道,0
中飽私囊,-0.243028
中標,0
中樂,0
中箭,-0.061056
中箭落馬,-0.368028
中餐,0
中斷,-0.20648845
丰采,0.05
丰采依舊,0.0394907
丰姿,0
丹紅,0
之上,0.15543455
之仇,-0.275
之多,0
之恨,-0.375
之苦,-0.0471577
之首,0.0815279
之恥,-0.12258475
之深,-0.3144288
之嫌,-0.125
之賜,0.05
予以,0.0474202
予以支持,0.00465275
予以保護,0.0641159
予以配合,0.1742992
予以規範,0.05136265
予以補助,0.1887899
予取予求,0
予取予求,0
予保護,0.131113733
井然有序,0.18770555
井蛙,0
互不,-0.1181964
互不侵犯,0.4590982
互不相讓,-0.04374735
互市,0
互斥,-0.112729
互用,0
互有領先,0.27055155
互別苗頭,0.069459
互利,0
互利,0.5137456
互助,0.587271
互助合作,0.38499285
互吵,-0.112729
互信,0.5424484
互保,0.3548694
互為刺激,0.087704225
互相,0
互相合作,0.2898291
互相安慰,0.4585464
互相妥協,0.29847175
互相密合著,0.38176108
互相連繫,0.2010023
互相結合,0.27347175
互相傷害,-0.25152825
互做,0
互動,0.0582837
互動頻繁,0.04216785
互問,0
互望,0
互訪,0.212271
互設,0.2332896
互責過失,-0.2449292
互通,0
互通,0.3594012
互惠,0.262271
互惠互助,0.424771
互揭,0
互發,0
互愛,0
互愛,0.6497817
互搶,0
互敬,0.587271
互補,0.262271
互蒙其利,0.2068728
互撞,-0.137729
互毆,-0.162271
互罵,-0.162729
互讓,0.2332896
五言,0
五味,0
五味雜陳,-0.17016375
五毒,0
五短,0
仁人,0
仁善,0.43374525
仁慈,0.25
什物,0
什麼世界,-0.2125
什麼東西,-0.05
什麼態度,-0.10125025
什麼德性,-0.0318085
仇外,-0.575
仇外情節,-0.0991432
仇佛蔑僧,-0.2
仇恨,-0.75
仇視,-0.55238575
仇敵,-0.65
仍不,-0.3304674
仍不一致,-0.0286441
仍不滿意,-0.0767011
仍可,0.2236185
仍可以,0.103453133
仍未,-0.35
仍未改變,0.1402513
仍未結案,-0.3125
仍由,0.05
仍在調查,0.10188505
仍有,0.2578135
仍有可能,0.390716
仍有成長,0.4477901
仍有困難,-0.2594753
仍有希望,0.3114891
仍有歧見,-0.156624025
仍有爭議,-0.009786125
仍有缺失,-0.23359325
仍有意,0.318169533
仍作,0.1922853
仍希望,0.243443133
仍沒有,-0.061457667
仍依,0.0210186
仍依賴,0.0089714
仍佳,0.05
仍待,0.1425984
仍持,0.0330536
仍持續,0.022035733
仍是,0.05
仍為可行,0.206844475
仍能,0.3
仍將,0
仍將是,0.033333333
仍得,0.3396336
仍得辦,0.229796467
仍採,0.05
仍被看好,0.0588431
仍無,-0.11795875
仍然,0.0625365
仍然存在,0.04429425
仍進行,0.334610467
仍須,0
仍嫌,-0.175
仍會,0.1910439
仍會維持,0.13704875
仍需,0
仍適用,0.398546767
仍應,0.0330536
仍應保留,0.1621966
仍獲,0.19782015
仍獲好評,0.270253175
仍獲青睞,0.098910075
仍舊,0
仍舊,0.15
今起展開,0.1116736
介入,0
介入,0
介紹,0.05
介意,0
介意,0
元凶,-0.25
元氣大傷,-0.19345725
元氣大損,-0.16845725
元寶,0
允許,0.3
允當,0.32545925
允諾,0.1
允諾了,0.150741067
內井,0
內心,0
內功,0
內向,0
內行,0.1622344
內角,0
內服,0
內疚,-0.0449389
內阻,-0.2949389
內侵,-0.3699389
內疾,0
內訌,-0.0449389
內鬥,-0.1483645
內鬥內行外鬥,-0.1298519
內情,-0.2959357
內部分歧,-0.081448825
內部問題,-0.08769655
內部緊張,-0.202758325
內診,0
內閣,0
內障,0
內憂,0
內線,0
內鬨,-0.0449389
內鬨鬧劇,-0.192769025
內斂,0.0050611
六言,0
六神無主,-0.125961025
六親不認,-0.06634415
公子,0
公允,0.1501455
公布,0.1001455
公平,0.47493345
公平正義,0.5230235
公平地,0.2310738
公正,0.5251455
公正地,0.2645485
公正客觀,0.35039875
公共,0
公佈,0.0501455
公告,0.1748545
公決,0.29796565
公法,0
公信力,0.502685733
公然反對,-0.257351875
公然挑釁,-0.056159
公猴,0
公費,0
公開,0.2163787
公開懲誡,-0.05818935
公義,0.24625905
公道,0
公道,0.3401204
公演,0
公蓄,0
公認,0.2472757
公德,0
公憤,-0.3248545
公憤,0
公諸,0.1001455
公積,0
公雞,0
冗長,-0.126906
冗長乏味,-0.01828925
冗長繁複,-0.076479
冗員,0
冗語,-0.325
冗餘,-0.225
冗雜,-0.575
凶什麼,-0.233333333
凶手,-0.26584225
凶手,0
凶兆,-0.3
凶多吉少,-0.0534989
凶事,-0.1554163
凶悍,-0.3
凶殺,-0.7
凶猛,-0.5921575
凶殘,-0.6
凶險,-0.575
分久必合,0.146815125
分叉,0
分寸,0.06795875
分工,0.08186875
分工合作,0.050422975
分工更具體,0.0127475
分不開,0.221461967
分化,-0.06084475
分心,-0.19997625
分心,0
分心的事物,-0.08904182
分手,-0.133801
分立,-0.0798614
分光,0
分作,0
分身乏術,-0.154952575
分享,0.06795875
分析,0.16795875
分歧,-0.16795875
分歧點,-0.145305833
分泌毒液,-0.296479375
分青紅皂白,-0.00159746
分庭亢禮,0.012319825
分庭抗禮,0.125180175
分級,0
分崩,-0.16795875
分崩離析,-0.321479375
分野,0
分割,-0.39295875
分散,-0.37220995
分散延伸,-0.323604975
分散風險,0.317997375
分期,0
分發,0.10102255
分裂,-0.51795875
分裂局面,-0.258979375
分量,0
分開,-0.00172555
分開,0
分隔,-0.34295875
分擔,0.14568425
分機,0
分壓,0
分離,-0.54295875
分鏡,0
分贓,-0.16795875
分贓,0
切入,0
切勿,-0.2457994
切片,0
切合,0.6207994
切身,0
切身,0.2957994
切近,0
切除,-0.33868995
切莫,-0.1957994
切換,0
切塊,0
切過,0
切實,0.62693685
切實執行,0.304555075
切斷,-0.10036695
切題,0.209767
勻支,0
勻稱,0.1925984
勾引,-0.01391
勾引到,-0.053782467
勾附,0
勾結,-0.275
勾搭,-0.1
勾當,-0.22545925
勿作,-0.1922853
勿忘,0.0075615
勿損,-0.4
化干戈為玉帛,0.053329617
化石,-0.057114
化合,0
化好,0
化肥,0
化雨,0
化為一場悲劇,-0.1010794
化為灰燼,-0.020005575
化為烏有,-0.148912325
化為真實,0.4230743
化被動為主動,0.130987817
化暗為明,0.053170625
化解,0.3003245
化解危機,0.07150585
化解歧見,0.177879525
化解阻力,0.1620151
化敵為友,0.011358925
化緣,0
化險為夷,0.117494425
化膿,-0.007114
匹敵,0.325
升天,0
升至,0.1
升到,0.1445837
升空,0
升為,0.08289715
升值,0.126052
升格,0.123811
升級,0.08609
升級相當明顯,0.337517283
升起,0.107114
升高,0.4116722
升高緊張,-5.47E-04
升勢,0.0710186
厄運,-0.0297556
厄難,-0.4017641
友好,0.6049572
友好合作,0.39383595
友善,0.59601625
友愛,0.6497817
友誼,0.262271
及早,0
及早,0.0184721
及早因應,0.01770925
及早回頭,0.34673605
及早確定,0.31685395
及物,0
及時,0.0815279
及時回魂,0.10923605
及時修正,0.27826395
及時掌握,0.0645137
